Plugin,Metric
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-github-v1-issuereopen
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-github-v1-issueupdatemilestone
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-github-v1-postreceive
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-github-v1-pullrequestclose
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-github-v1-pullrequestcreate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-github-v1-pullrequestmerge
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-github-v1-pullrequestreopen
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-github-v1-pullrequestreviewsubmit
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-github-v1-repositorydeleted
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-github-v1-repositorytransfer
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-github-v1-secretscanconfigchange
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-github-v1-securitycenterrepositoryupdate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-github-v1-tokenscannotify
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-github-v1-userdestroy
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-live_updates-v0-message
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-package_registry-v0-packagedeleted
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-package_registry-v0-packagepublished
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-package_registry-v0-packagetransferred
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-package_registry-v0-packageversiondeleted
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-package_registry-v0-packageversiondownloaded
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-package_registry-v0-packageversionpublished
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-registry_metadata-v0-versionmigrationstatus
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-token_scanning_service-v0-alertevents
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-token_scanning_service-v0-backfillrequest
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.cp1-iad-ingest-turboscan-v0-alertevent
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-billing-v0-meteredadvancedsecuritycontributionbackfill
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-memex-v0-memexprojectcolumnvaluecreate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-memex-v0-memexprojectcolumnvaluedestroy
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-memex-v0-memexprojectcolumnvalueupdate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-memex-v0-memexprojectevent
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-memex-v0-memexprojectviewcreate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-memex-v0-memexprojectviewdestroy
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-memex-v0-memexprojectviewupdate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-memex-v0-projectitemcreate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-memex-v0-projectitemdestroy
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-memex-v0-projectitemupdate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-memex-v1-memexprojectcolumndestroy
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-memex-v1-memexprojectcolumnupdate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-memex_automation-v0-issuecreateevent
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-memex_automation-v0-issueupdateevent
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-repositories-v1-created
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-repositories-v1-deleted
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-repositories-v1-transferred
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-repositories-v1-visibilitychanged
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-secret_scanning-v1-issuecommentscan
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-secret_scanning-v1-issuescan
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-security_center-v1-securityfeaturerepoupdate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-v1-gistpush
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-v1-issueconvertedtodiscussion
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-v1-issueupdateassignee
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-v1-issueupdatelabel
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.github-v1-pullrequestupdate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.octochat-v0-login
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.pages_deployer-v0-deploymentstatus
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.registry_metadata-v0-migrationdatasyncevent
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.token_scanning_service-v0-backfillgrouprequest
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.token_scanning_service-v0-custompatterndryrunnotify
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.token_scanning_service-v0-enablementchange
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.offsetfetch.token_scanning_service-v0-jobgroupevent
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.produce.cp1-iad-ingest-audit_log-v2-auditentry
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.error.syncgroup
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.handle.apiversions-count
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.handle.fetch-count
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.handle.findcoordinator-count
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.handle.heartbeat-count
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.handle.joingroup-count
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.handle.leavegroup-count
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.handle.listoffset-count
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.handle.metadata-count
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.handle.offsetcommit-count
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.handle.offsetfetch-count
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.handle.produce-count
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.handle.syncgroup-count
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.produce-noop.cp1-iad-ingest-github-v1-jobcomplete.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.produce-noop.cp1-iad-ingest-github-v1-jobcomplete.messages
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.produce-noop.cp1-iad-ingest-github-v1-request.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.produce-noop.cp1-iad-ingest-github-v1-request.messages
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.produce-noop.cp1-iad-ingest-github-v1-usersignup.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.produce-noop.cp1-iad-ingest-github-v1-usersignup.messages
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.produce-noop.github-webhooks-v0-droppedeventmetadata.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.produce-noop.github-webhooks-v0-droppedeventmetadata.messages
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.produce.cp1-iad-ingest-audit_log-v2-auditentry.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.produce.cp1-iad-ingest-audit_log-v2-auditentry.messages
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.coordinator.groups
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.proc.goroutines
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.proc.memory.allocated
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.proc.memory.frees
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.proc.memory.gc.pause_per_second
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.proc.memory.gc.total_pause
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.proc.memory.heap
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.proc.memory.mallocs
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.proc.memory.stack
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.server.bytes-in
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.server.bytes-out
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.server.connections
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.audit_log-v2-webauditentry.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.code_scanning-v0-failedanalysis.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.code_scanning-v0-newanalysis.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.code_scanning-v0-processedanalysis.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-audit_log-v2-auditentry.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-actions-v0-cacheusage.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-actions-v0-jobexecution.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-actions-v0-workflowexecution.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-actions-v0-workflowstatechange.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-billing-v0-meteredadvancedsecuritycontribution-deadletter.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-billing-v0-meteredadvancedsecuritycontribution.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-billing-v0-meteredadvancedsecuritypostreceivebackfill-deadletter.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-billing-v0-meteredadvancedsecuritypostreceivebackfill.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-dependencygraph-v0-repositorymanifestfiledeleted.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-dependencygraph-v1-repositorymanifestfilechange.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-memex-v1-memexprojectcolumncreate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-security_center-v0-securityfeaturerepoupdate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-accountrename.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-branchprotectionrulechange.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-checksuitestatuschange.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-environmentdeleted.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-gistcreate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-gistupdate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-integrationinstallationcreate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-integrationinstallationdelete.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-integrationinstallationrepositoriesadded.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-integrationinstallationrepositoriesremoved.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-issueclose.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-issuereopen.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-issueupdatemilestone.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-postreceive.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-pullrequestclose.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-pullrequestcreate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-pullrequestmerge.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-pullrequestreopen.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-pullrequestreviewsubmit.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-repositoryarchivedstatuschanged.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-repositorycommitstatuscreated.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-repositorydeleted.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-repositorydependencyupdatecleanedup.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-repositorypush.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-repositorytransfer.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-repositoryvulnerabilityalertcreate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-repositoryvulnerabilityalertresolverequest.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-secretscanconfigchange.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-secretscanningerror.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-securityadvisorypublish.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-securityadvisoryupdate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-securityadvisorywithdraw.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-securitycenterrepositoryupdate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-tokenscannotify.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-github-v1-userdestroy.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-live_updates-v0-message.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-package_registry-v0-packagedeleted.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-package_registry-v0-packagefiledestroyed.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-package_registry-v0-packagepublished.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-package_registry-v0-packagetransferred.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-package_registry-v0-packageversiondeleted.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-package_registry-v0-packageversiondownloaded.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-package_registry-v0-packageversionpublished.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-package_registry-v0-upstreampackagefetched.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-registry_metadata-v0-indexpackage.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-registry_metadata-v0-layerdeleted.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-registry_metadata-v0-layerdownloaded.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-registry_metadata-v0-layerpublished.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-registry_metadata-v0-packagedeleted.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-registry_metadata-v0-packagepublished.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-registry_metadata-v0-versiondeleted.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-registry_metadata-v0-versiondownloaded.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-registry_metadata-v0-versionmigrationinitiated.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-registry_metadata-v0-versionmigrationstatus.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-registry_metadata-v0-versionpublished.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-token_scanning_service-v0-alertevents.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-token_scanning_service-v0-backfillrequest.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.cp1-iad-ingest-turboscan-v0-alertevent.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.dependabot-v0-repositoryvulnerabledependenciesfound-deadletter.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.dependabot-v0-repositoryvulnerabledependenciesfound.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.dependabot-v0-vulnerabledependencyfound-deadletter.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.dependabot-v0-vulnerabledependencyfound.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.dependabot-v0-vulnerabledependencyprogressupdate-deadletter.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-billing-v0-meteredadvancedsecuritycontributionbackfill.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-insights-v0-entitycreated.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-insights-v0-entitydeleted.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-insights-v0-entityupdated.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-memex-v0-memexprojectcolumnvaluecreate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-memex-v0-memexprojectcolumnvaluedestroy.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-memex-v0-memexprojectcolumnvalueupdate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-memex-v0-memexprojectevent.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-memex-v0-memexprojectviewcreate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-memex-v0-memexprojectviewdestroy.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-memex-v0-memexprojectviewupdate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-memex-v0-projectitemcreate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-memex-v0-projectitemdestroy.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-memex-v0-projectitemupdate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-memex-v1-memexprojectcolumndestroy.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-memex-v1-memexprojectcolumnupdate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-memex_automation-v0-issuecreateevent.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-memex_automation-v0-issueupdateevent.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-progress-v0-progressevent-deadletter.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-progress-v0-progressevent.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-progress-v0-progressupdate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-repositories-v1-created.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-repositories-v1-deleted.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-repositories-v1-transferred.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-repositories-v1-visibilitychanged.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-secret_scanning-v1-issuecommentscan.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-secret_scanning-v1-issuescan.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-security_center-v1-securityfeaturerepoupdate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-v1-gistpush.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-v1-issueconvertedtodiscussion.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-v1-issueupdateassignee.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-v1-issueupdatelabel.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-v1-pullrequestsynchronize.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.github-v1-pullrequestupdate.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.insights-data_provisioner-v0-dataprovisioningstatus.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.insights-data_provisioner-v0-orgdeletionstatus.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.octochat-v0-login.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.pages_deployer-v0-deploymentstatus.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.registry_metadata-v0-layerdeleted-deadletter.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.registry_metadata-v0-layerdownloaded-deadletter.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.registry_metadata-v0-layerpublished-deadletter.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.registry_metadata-v0-migrationdatasyncevent.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.token_scanning_service-v0-backfillgrouprequest.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.token_scanning_service-v0-custompatterndryrunnotify.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.token_scanning_service-v0-enablementchange.bytes
